IdCliente,IdCiudad,Nombre,Apellido,FechaNacimiento,EstadoCivil,Genero,Email,IngresoAnual,TotalHijos,Educacion,Ocupacion,Propietario,CantAutomoviles,Direccion,Telefono,FechaPrimeraCompra,Distancia,Region,Edad,ComproBicicleta
11255,612,Colin,Lin,04/04/1933,C,M,colin8@mineriadedatos.com.ar,70000,4,'Estudios de postgrado',Gestión,1,2,'6083 San Jose',599-555-0132,27/08/2007,'5-10 Km.',Norte,80,0
15001,165,Autumn,Lu,03/03/1973,S,F,autumn10@mineriadedatos.com.ar,10000,0,'Educación secundaria (en curso)',Obrero,0,2,'Auf dem Ufer 764','500 555-0113',20/01/2008,'1-2 Km.',Centro,40,0
28721,25,Jaclyn,Lin,03/09/1964,C,F,jaclyn8@mineriadedatos.com.ar,60000,3,Licenciatura,Profesional,0,2,'2562 Meadowbrook Drive','500 555-0136',02/05/2008,'0-1 Km.',Sur,48,0
20007,71,Ashley,Alexander,03/09/1967,S,F,ashley46@mineriadedatos.com.ar,50000,2,Licenciatura,'Obrero especializado',0,1,'5884 Maureen Circle',432-555-0113,11/04/2006,'0-1 Km.',Norte,45,1
26011,302,Daisuke,Yanagishima,11/03/1959,S,F,daisuke0@mineriadedatos.com.ar,80000,2,'Estudios de postgrado',Profesional,0,0,'5766 Newcastle Road',126-555-0120,08/03/2006,'0-1 Km.',Norte,54,1
16838,307,Jonathan,Griffin,16/01/1965,S,M,jonathan20@mineriadedatos.com.ar,110000,2,Licenciatura,Gestión,0,3,'3230 Market Place',121-555-0113,02/04/2008,'1-2 Km.',Norte,48,0
24803,543,Anna,Diaz,23/09/1968,C,F,anna47@mineriadedatos.com.ar,40000,4,'Educación secundaria','Obrero especializado',1,3,'426 San Rafael',580-555-0169,26/11/2007,'10+ Km.',Norte,44,0
23068,307,Ryan,Shan,12/08/1939,C,M,ryan34@mineriadedatos.com.ar,60000,3,'Estudios de postgrado',Gestión,1,2,'5630 Icicle Circle',487-555-0198,14/05/2008,'10+ Km.',Norte,73,0
26145,20,Calvin,Shen,13/10/1965,C,M,calvin2@mineriadedatos.com.ar,70000,0,Licenciatura,Profesional,0,1,'2074 Bluefish Lane','500 555-0168',08/01/2008,'0-1 Km.',Sur,47,0
26418,202,Rafael,Chande,10/08/1947,S,M,rafael39@mineriadedatos.com.ar,90000,5,'Educación secundaria (en curso)','Obrero especializado',0,2,'9  rue Villedo','500 555-0116',08/01/2008,'5-10 Km.',Centro,65,0
16244,298,Gregory,Kumar,19/12/1958,C,M,gregory12@mineriadedatos.com.ar,80000,4,'Estudios de postgrado','Obrero especializado',1,0,'5048 Hawthorne Dr',167-555-0126,16/04/2008,'1-2 Km.',Norte,54,1
17723,239,Johnathan,Malhotra,09/10/1942,C,M,johnathan6@mineriadedatos.com.ar,30000,1,Licenciatura,Administrativo,1,0,'3141 Gingham Way','500 555-0117',10/09/2007,'0-1 Km.',Centro,70,0
15570,372,Brianna,Powell,12/08/1958,S,F,brianna54@mineriadedatos.com.ar,60000,3,Licenciatura,Profesional,0,1,'4016 Boyd',228-555-0193,26/03/2007,'0-1 Km.',Norte,54,1
23714,548,Joseph,Williams,18/04/1947,C,M,joseph8@mineriadedatos.com.ar,70000,2,Licenciatura,Gestión,1,1,'7842 Ygnacio Valley Road',247-555-0112,07/09/2007,'2-5 Km.',Norte,66,0
25045,609,Paige,Russell,03/03/1974,C,F,paige19@mineriadedatos.com.ar,50000,0,'Educación secundaria','Obrero especializado',1,2,'582 Magic Dr',273-555-0175,05/08/2007,'5-10 Km.',Norte,39,0
16167,39,Devin,Moore,06/01/1967,C,M,devin6@mineriadedatos.com.ar,70000,5,Licenciatura,Profesional,1,3,'9162 Gem Court','500 555-0110',17/02/2008,'10+ Km.',Sur,46,0
23696,611,Autumn,Li,26/10/1945,S,F,autumn3@mineriadedatos.com.ar,30000,5,'Educación secundaria (en curso)','Obrero especializado',1,3,'5863 J St.',127-555-0153,22/09/2007,'10+ Km.',Norte,67,0
20491,616,Dakota,Perry,11/01/1943,C,M,dakota6@mineriadedatos.com.ar,70000,5,Licenciatura,Gestión,1,2,'6751 Del Rio Ln.',126-555-0158,08/07/2008,'10+ Km.',Norte,70,0
13610,204,Omar,Sharma,28/11/1948,C,M,omar29@mineriadedatos.com.ar,80000,5,'Educación secundaria',Gestión,1,4,'5711  rue des Ecoles','500 555-0145',22/09/2007,'10+ Km.',Centro,64,0
27001,171,Carla,Kapoor,08/04/1971,C,F,carla4@mineriadedatos.com.ar,10000,0,'Educación secundaria (en curso)',Obrero,0,2,'Lieblingsweg 54','500 555-0190',18/09/2007,'0-1 Km.',Centro,42,0
14054,40,Reginald,Martin,10/04/1960,C,M,reginald8@mineriadedatos.com.ar,60000,1,'Estudios universitarios (en curso)','Obrero especializado',1,1,'4091 Silver Oaks Place','500 555-0113',01/06/2008,'5-10 Km.',Sur,53,0
19801,54,John,Lee,08/10/1974,S,M,john56@mineriadedatos.com.ar,30000,0,'Educación secundaria',Profesional,1,2,'2767 Seaview Dr.',913-555-0143,26/12/2007,'5-10 Km.',Norte,38,0
12352,12,Ramon,Zhang,05/03/1973,C,M,ramon0@mineriadedatos.com.ar,100000,0,'Educación secundaria',Gestión,0,2,'3648 Willow Drive','500 555-0136',31/03/2008,'10+ Km.',Sur,40,0
15110,147,Janelle,Prasad,26/02/1952,C,F,janelle8@mineriadedatos.com.ar,100000,3,'Estudios universitarios (en curso)',Profesional,1,4,'Kampstr 9859','500 555-0125',29/06/2008,'2-5 Km.',Centro,61,0
18048,229,Alisha,Sun,06/10/1974,S,F,alisha13@mineriadedatos.com.ar,30000,0,'Estudios universitarios (en curso)',Administrativo,0,1,'4096 San Remo','500 555-0137',21/05/2008,'1-2 Km.',Centro,38,0
23274,637,Ethan,Jackson,16/10/1957,C,M,ethan45@mineriadedatos.com.ar,30000,2,'Educación secundaria','Obrero especializado',1,2,'3575 Chisholm Way',576-555-0139,31/08/2007,'1-2 Km.',Norte,55,0
17899,200,Theresa,Moreno,10/04/1941,C,F,theresa3@mineriadedatos.com.ar,20000,1,Licenciatura,Administrativo,1,0,'8  rue Lafayette','500 555-0177',23/11/2007,'0-1 Km.',Centro,72,0
12249,8,Jessie,Cai,16/09/1978,C,M,jessie27@mineriadedatos.com.ar,20000,0,Licenciatura,Administrativo,1,0,'2429 Brown Street','500 555-0192',30/09/2007,'0-1 Km.',Sur,34,0
22339,634,Richard,Nelson,02/11/1953,C,M,richard29@mineriadedatos.com.ar,20000,2,'Educación secundaria',Obrero,0,2,'7970 Madrid',730-555-0154,02/02/2008,'1-2 Km.',Norte,59,0
15104,224,Ashley,Thompson,04/02/1953,C,F,ashley16@mineriadedatos.com.ar,80000,4,'Estudios universitarios (en curso)',Profesional,1,2,'371  rue des Rosiers','500 555-0117',21/01/2008,'2-5 Km.',Centro,60,0
24277,4,Donald,Kovár,05/05/1952,S,M,donald6@mineriadedatos.com.ar,20000,3,'Educación secundaria (en curso)',Administrativo,1,4,'4925 Mariposa Ct.','500 555-0145',27/08/2007,'5-10 Km.',Sur,61,0
14196,273,Felicia,Dominguez,04/10/1950,C,F,felicia12@mineriadedatos.com.ar,160000,3,'Estudios universitarios (en curso)',Gestión,0,3,'6566 Jamie Way','500 555-0183',15/10/2007,'10+ Km.',Centro,62,0
12439,536,Megan,Bennett,26/05/1956,C,F,megan51@mineriadedatos.com.ar,40000,1,'Estudios universitarios (en curso)',Administrativo,1,1,'2176 Apollo Way',802-555-0150,26/09/2007,'0-1 Km.',Norte,56,0
15592,8,Janet,Moreno,07/04/1967,C,F,janet11@mineriadedatos.com.ar,70000,5,Licenciatura,Profesional,1,4,'3870 Grand Ct.','500 555-0127',06/08/2007,'10+ Km.',Sur,46,0
14972,171,Cristina,Deng,05/10/1979,S,F,cristina1@mineriadedatos.com.ar,30000,3,'Estudios universitarios (en curso)',Administrativo,1,1,'Werftstr 878787','500 555-0123',13/06/2008,'0-1 Km.',Centro,33,0
19760,326,Sydney,Russell,02/05/1976,S,F,sydney42@mineriadedatos.com.ar,60000,0,'Estudios universitarios (en curso)','Obrero especializado',0,2,'3076 Mount Dr',841-555-0132,27/11/2007,'1-2 Km.',Norte,37,0
18117,634,Fernando,Washington,25/07/1952,S,M,fernando56@mineriadedatos.com.ar,60000,2,'Educación secundaria',Profesional,1,2,'6739 Rishell Ct.',467-555-0170,25/06/2008,'10+ Km.',Norte,60,0
20777,536,Carly,Sharma,08/10/1959,C,F,carly9@mineriadedatos.com.ar,60000,4,'Estudios de postgrado','Obrero especializado',1,0,'3503 Springwood Way',197-555-0167,12/07/2008,'1-2 Km.',Norte,53,0
29437,223,Haley,Bell,02/07/1962,S,F,haley5@mineriadedatos.com.ar,20000,1,'Estudios de postgrado',Administrativo,0,0,'37  avenue de Norvege','500 555-0187',30/03/2008,'0-1 Km.',Centro,50,0
12812,224,Brandi,Sanz,21/08/1967,C,F,brandi19@mineriadedatos.com.ar,20000,1,'Educación secundaria',Obrero,1,1,'7  rue des Vendangeurs','500 555-0185',17/11/2007,'2-5 Km.',Centro,45,0
11019,52,Luke,Lal,07/03/1978,S,M,luke18@mineriadedatos.com.ar,40000,0,'Educación secundaria','Obrero especializado',0,2,'7832 Landing Dr',262-555-0112,16/08/2007,'5-10 Km.',Norte,35,0
13609,252,Ramon,Yang,15/04/1949,C,M,ramon4@mineriadedatos.com.ar,150000,5,'Educación secundaria',Gestión,1,4,'6740 11th St. NE','500 555-0150',08/02/2008,'10+ Km.',Centro,64,0
12845,161,Angela,Torres,28/11/1965,C,F,angela30@mineriadedatos.com.ar,40000,1,Licenciatura,'Obrero especializado',1,0,'Zimmerstr 466','500 555-0187',23/11/2007,'0-1 Km.',Centro,47,0
12414,546,Ethan,Lal,21/06/1966,S,M,ethan25@mineriadedatos.com.ar,60000,0,'Estudios de postgrado','Obrero especializado',0,0,'8524 C Mt. Hood Circle',569-555-0151,28/11/2007,'1-2 Km.',Norte,46,0
13199,68,Timothy,Stewart,25/06/1943,S,M,timothy28@mineriadedatos.com.ar,130000,2,Licenciatura,Gestión,0,4,'1385 Panoramic Ave.',774-555-0159,01/08/2007,'0-1 Km.',Norte,69,0
11371,26,Lacey,Jai,27/05/1978,C,F,lacey1@mineriadedatos.com.ar,20000,0,Licenciatura,Administrativo,1,0,'6208 Prestwick Dr.','500 555-0149',10/05/2008,'0-1 Km.',Sur,34,0
27889,203,Jodi,Xie,22/05/1960,S,F,jodi3@mineriadedatos.com.ar,10000,1,'Educación secundaria',Obrero,0,1,'54  avenue du Port','500 555-0126',27/04/2008,'2-5 Km.',Centro,53,0
28611,548,Christian,Alexander,01/12/1956,S,M,christian6@mineriadedatos.com.ar,30000,2,'Educación secundaria','Obrero especializado',1,2,'3985 Jacqueline Drive',106-555-0116,17/09/2007,'1-2 Km.',Norte,56,0
19385,157,Alisha,Lin,23/01/1973,S,F,alisha8@mineriadedatos.com.ar,20000,0,'Educación secundaria (en curso)',Obrero,0,2,'Postfach 55 99 99','500 555-0118',03/06/2008,'1-2 Km.',Centro,40,0
18618,200,Mitchell,Rai,20/11/1972,S,M,mitchell15@mineriadedatos.com.ar,10000,0,'Educación secundaria (en curso)',Obrero,0,2,'6  avenue des Laurentides','500 555-0179',24/07/2008,'0-1 Km.',Centro,40,0
22540,231,Latasha,Ramos,22/08/1973,S,F,latasha17@mineriadedatos.com.ar,20000,0,'Educación secundaria (en curso)',Obrero,0,2,'370 Treat Blvd','500 555-0186',26/10/2007,'0-1 Km.',Centro,39,0
24379,20,Noah,Jenkins,23/06/1965,S,M,noah3@mineriadedatos.com.ar,70000,0,Licenciatura,Profesional,0,1,'9021 Terrace Drive','500 555-0177',26/10/2007,'5-10 Km.',Sur,47,0
13863,299,Kevin,Long,19/01/1972,C,M,kevin12@mineriadedatos.com.ar,60000,1,'Estudios de postgrado','Obrero especializado',1,0,'3378 Coldwater Drive',637-555-0121,11/03/2008,'2-5 Km.',Norte,41,0
26522,641,Logan,Thompson,27/09/1951,C,M,logan67@mineriadedatos.com.ar,60000,2,'Estudios universitarios (en curso)',Profesional,1,1,'2737 East 27th Street',703-555-0129,07/02/2008,'10+ Km.',Norte,61,0
14123,22,Erick,Mehta,11/12/1979,C,M,erick13@mineriadedatos.com.ar,10000,0,'Estudios universitarios (en curso)',Obrero,1,1,'2338 Mozden Lane','500 555-0198',22/09/2007,'2-5 Km.',Sur,33,0
21171,26,Christopher,Taylor,06/02/1968,S,M,christopher9@mineriadedatos.com.ar,70000,5,Licenciatura,Profesional,1,3,'6355 Corte Del Sol','500 555-0194',07/11/2007,'10+ Km.',Sur,45,0
19675,33,Dwayne,Gill,10/03/1946,C,M,dwayne13@mineriadedatos.com.ar,20000,4,'Educación secundaria','Obrero especializado',1,2,'4691 West Street','500 555-0129',13/03/2008,'5-10 Km.',Sur,67,0
24317,345,Devin,Thomas,11/04/1966,S,M,devin9@mineriadedatos.com.ar,130000,0,'Estudios de postgrado',Gestión,0,4,'8521 Knewal Rd',671-555-0138,24/08/2007,'0-1 Km.',Norte,47,0
13229,553,Dylan,Wang,06/08/1947,C,M,dylan24@mineriadedatos.com.ar,70000,4,Licenciatura,Gestión,1,1,'3658 Belmont',181-555-0113,04/01/2008,'1-2 Km.',Norte,65,0
11584,171,Devin,Carter,22/11/1965,C,M,devin33@mineriadedatos.com.ar,40000,1,Licenciatura,'Obrero especializado',1,0,'Buergermeister-ulrich-str 5','500 555-0183',19/03/2008,'0-1 Km.',Centro,47,0
11883,612,Hannah,Anderson,14/08/1959,C,F,hannah9@mineriadedatos.com.ar,70000,5,'Estudios de postgrado',Profesional,1,3,'5622 Geary',819-555-0146,25/08/2007,'10+ Km.',Norte,53,0
22345,368,Amanda,James,18/07/1955,C,F,amanda17@mineriadedatos.com.ar,30000,2,'Educación secundaria','Obrero especializado',1,2,'2 Columbia River Ct.',281-555-0144,21/08/2007,'1-2 Km.',Norte,57,0
28225,359,Robert,Ross,13/09/1957,C,M,robert17@mineriadedatos.com.ar,90000,2,'Estudios universitarios (en curso)',Profesional,1,1,'4032 La Salle Ave',904-555-0173,06/01/2008,'5-10 Km.',Norte,55,0
13900,631,Isaac,Campbell,13/04/1969,C,M,isaac29@mineriadedatos.com.ar,70000,5,'Estudios de postgrado',Profesional,0,2,'614 Shepberry Court',496-555-0172,21/10/2007,'0-1 Km.',Norte,44,0
28536,32,Martha,Guo,15/02/1964,C,F,martha17@mineriadedatos.com.ar,60000,3,Licenciatura,Profesional,1,2,'6097 Mt. McKinley Ct.','500 555-0150',27/08/2007,'5-10 Km.',Sur,49,0
19399,59,Anthony,Brown,10/10/1960,S,M,anthony13@mineriadedatos.com.ar,40000,0,Licenciatura,Profesional,0,1,'6960 Lakewood Court',128-555-0181,03/11/2007,'2-5 Km.',Norte,52,0
29127,310,Bryan,Murphy,19/11/1966,C,M,bryan15@mineriadedatos.com.ar,120000,2,Licenciatura,Gestión,1,3,'7368 South Royal Links',511-555-0166,25/09/2007,'2-5 Km.',Norte,46,0
28602,50,Isabella,Morgan,10/04/1956,S,F,isabella87@mineriadedatos.com.ar,20000,3,'Educación secundaria (en curso)',Administrativo,0,2,'658 Liscome Way',118-555-0127,19/04/2008,'1-2 Km.',Norte,57,0
23188,632,Austin,Jai,19/02/1969,S,M,austin29@mineriadedatos.com.ar,70000,5,'Estudios de postgrado',Profesional,1,2,'8065 Shakespeare Drive',578-555-0160,30/08/2007,'2-5 Km.',Norte,44,0
26047,618,Ashley,Hall,07/04/1956,C,F,ashley25@mineriadedatos.com.ar,80000,2,'Educación secundaria (en curso)','Obrero especializado',1,2,'3535 Hillview Dr.',114-555-0173,21/11/2007,'5-10 Km.',Norte,57,0
21708,616,Andrea,Brooks,04/02/1958,C,F,andrea2@mineriadedatos.com.ar,40000,2,'Estudios universitarios (en curso)',Administrativo,1,1,'5625 7810th Avenue',784-555-0176,05/02/2008,'0-1 Km.',Norte,55,0
14515,335,Anna,Cooper,10/08/1979,S,F,anna13@mineriadedatos.com.ar,30000,0,'Estudios universitarios (en curso)','Obrero especializado',1,1,'6968 Wren Ave.',115-555-0159,17/04/2008,'5-10 Km.',Norte,33,0
14373,302,Ricardo,Jai,14/06/1972,C,M,ricardo11@mineriadedatos.com.ar,60000,1,'Estudios de postgrado','Obrero especializado',1,0,'9020 Starflower Dr.',586-555-0115,23/12/2007,'2-5 Km.',Norte,40,0
12973,634,Adrian,Howard,12/03/1967,S,M,adrian13@mineriadedatos.com.ar,70000,0,'Estudios universitarios (en curso)','Obrero especializado',1,1,'9623 Dennis Circle',341-555-0183,26/04/2008,'2-5 Km.',Norte,46,0
26907,222,Dana,Torres,28/04/1956,C,F,dana4@mineriadedatos.com.ar,10000,2,'Estudios universitarios (en curso)',Obrero,1,0,'80  rue de Courtaboeuf','500 555-0153',26/05/2008,'0-1 Km.',Centro,57,0
20593,211,Joel,Jordan,23/10/1948,C,M,joel0@mineriadedatos.com.ar,80000,5,'Educación secundaria',Gestión,1,4,'21  avenue de la Gare','500 555-0154',29/02/2008,'10+ Km.',Centro,64,0
16622,10,Byron,Navarro,15/05/1973,S,M,byron6@mineriadedatos.com.ar,100000,0,'Educación secundaria',Gestión,1,2,'2624 El Monte Drive','500 555-0143',14/02/2008,'10+ Km.',Sur,40,0
22557,243,Jason,Scott,14/02/1957,S,M,jason41@mineriadedatos.com.ar,10000,1,'Estudios universitarios (en curso)',Obrero,0,0,'9944 Maywood Lane','500 555-0147',01/02/2008,'0-1 Km.',Centro,56,0
17505,644,Hunter,Mitchell,18/11/1975,S,M,hunter38@mineriadedatos.com.ar,30000,0,'Educación secundaria','Obrero especializado',1,2,'1487 Nephi Court',110-555-0117,07/11/2007,'5-10 Km.',Norte,37,0
21960,33,Dawn,Liu,18/02/1967,C,F,dawn5@mineriadedatos.com.ar,70000,5,Licenciatura,Profesional,0,4,'5878 Scenic Avenue','500 555-0191',16/03/2008,'10+ Km.',Sur,46,0
11223,52,Hailey,Patterson,16/09/1951,S,F,hailey30@mineriadedatos.com.ar,70000,2,'Educación secundaria',Profesional,1,2,'5045 Vancouver Way',480-555-0126,02/08/2007,'2-5 Km.',Norte,61,0
17317,21,Stacey,Zeng,12/06/1965,S,F,stacey23@mineriadedatos.com.ar,70000,0,Licenciatura,Profesional,0,1,'8127 Sherbear Dr.','500 555-0131',13/02/2008,'5-10 Km.',Sur,47,0
21632,312,Jaclyn,Liang,06/09/1965,C,F,jaclyn18@mineriadedatos.com.ar,50000,3,Licenciatura,'Obrero especializado',1,3,'3936 Diablo View Road',883-555-0146,11/10/2007,'10+ Km.',Norte,47,0
20967,142,Casey,Rowe,24/04/1957,C,M,casey25@mineriadedatos.com.ar,10000,1,'Estudios universitarios (en curso)',Obrero,1,0,'Wolfgangstraße 7878','500 555-0186',04/12/2007,'0-1 Km.',Centro,56,0
16749,369,Aaron,Coleman,10/05/1974,S,M,aaron5@mineriadedatos.com.ar,30000,0,'Estudios universitarios (en curso)','Obrero especializado',1,1,'3393 Alpha Way',914-555-0128,07/06/2008,'5-10 Km.',Norte,39,0
26130,31,Ronnie,Liu,13/11/1964,C,M,ronnie3@mineriadedatos.com.ar,60000,4,Licenciatura,Profesional,1,3,'6314 Minute Dr.','500 555-0117',24/09/2007,'10+ Km.',Sur,48,0
18138,202,Walter,Alonso,09/02/1955,C,M,walter21@mineriadedatos.com.ar,100000,2,'Educación secundaria',Profesional,1,4,'3  rue Lamarck','500 555-0194',08/06/2008,'2-5 Km.',Centro,58,0
20507,642,Joshua,Anderson,15/02/1945,C,M,joshua11@mineriadedatos.com.ar,70000,4,Licenciatura,Gestión,0,2,'3148 Rose Street',307-555-0182,16/12/2007,'2-5 Km.',Norte,68,0
28050,369,Isaiah,Evans,05/10/1950,C,M,isaiah22@mineriadedatos.com.ar,80000,3,Licenciatura,Gestión,1,1,'6691 Brookview Dr',546-555-0111,12/04/2008,'5-10 Km.',Norte,62,0
13500,142,Molly,Vance,27/07/1958,C,F,molly4@mineriadedatos.com.ar,10000,1,Licenciatura,Obrero,1,0,'Brunnenstr 5511','500 555-0153',23/05/2008,'0-1 Km.',Centro,54,0
14996,138,Ross,Gill,14/10/1975,S,M,ross31@mineriadedatos.com.ar,30000,0,'Estudios universitarios (en curso)',Administrativo,0,1,'Unter Linden 934','500 555-0114',01/01/2008,'0-1 Km.',Centro,37,0
15573,634,Thomas,Wilson,25/08/1958,S,M,thomas67@mineriadedatos.com.ar,70000,5,Licenciatura,Profesional,0,2,'6853 Hacienda',466-555-0174,07/04/2008,'0-1 Km.',Norte,54,0
22714,64,Angelica,Alexander,08/04/1965,C,F,angelica18@mineriadedatos.com.ar,90000,4,'Estudios universitarios (en curso)',Profesional,1,3,'1749 Champion Rd',214-555-0150,27/12/2007,'0-1 Km.',Norte,48,0
19307,262,Micheal,Alonso,08/09/1968,C,M,micheal3@mineriadedatos.com.ar,20000,1,'Estudios universitarios (en curso)',Obrero,1,0,'7776 Cordoba Way','500 555-0126',29/04/2008,'2-5 Km.',Centro,44,0
17376,612,Jaclyn,She,11/11/1978,S,F,jaclyn24@mineriadedatos.com.ar,40000,0,'Estudios universitarios (en curso)','Obrero especializado',0,1,'9961 Tice',676-555-0165,10/12/2007,'1-2 Km.',Norte,34,0
19449,156,Nuan,Yuan,13/08/1926,C,M,nuan4@mineriadedatos.com.ar,10000,4,'Educación secundaria',Obrero,0,2,'Höhenstr 9415','500 555-0148',29/12/2007,'0-1 Km.',Centro,86,0
16621,32,Birgit,Seidel,16/03/1973,C,F,birgit0@mineriadedatos.com.ar,100000,0,'Educación secundaria',Gestión,0,2,'543 Northwood Drive',492-555-0100,03/03/2008,'10+ Km.',Sur,40,0
19747,311,Louis,Rai,19/12/1942,C,M,louis33@mineriadedatos.com.ar,50000,4,Licenciatura,Gestión,1,2,'2505 N Francisco Way',823-555-0168,01/09/2007,'10+ Km.',Norte,70,0
23363,70,David,Russell,17/11/1957,C,M,david53@mineriadedatos.com.ar,70000,2,'Educación secundaria (en curso)','Obrero especializado',1,2,'7628 Beech Ct',883-555-0177,09/07/2008,'5-10 Km.',Norte,55,0
15190,302,Katherine,Watson,19/08/1974,S,F,katherine21@mineriadedatos.com.ar,60000,0,'Estudios universitarios (en curso)',Profesional,0,2,'7047 Poncho St',853-555-0161,07/06/2008,'5-10 Km.',Norte,38,0
20380,70,Catherine,Reed,03/02/1937,C,F,catherine18@mineriadedatos.com.ar,60000,3,'Estudios de postgrado',Gestión,1,2,'6643 Mt. Whitney',174-555-0176,23/10/2007,'10+ Km.',Norte,76,0
15165,310,Carl,Anand,12/07/1943,C,M,carl21@mineriadedatos.com.ar,100000,2,'Estudios de postgrado',Gestión,1,3,'8743 Roanwood Way',127-555-0124,09/01/2008,'5-10 Km.',Norte,69,0
24906,15,Donna,Raji,21/06/1972,S,F,donna19@mineriadedatos.com.ar,80000,0,Licenciatura,Profesional,0,3,'2304 La Canada','500 555-0198',06/10/2007,'10+ Km.',Sur,40,0
28969,644,Eduardo,Flores,08/05/1948,C,M,eduardo57@mineriadedatos.com.ar,30000,4,'Educación secundaria',Profesional,1,2,'1210 St. Patricia',576-555-0177,13/11/2007,'5-10 Km.',Norte,65,0
27510,302,Cole,Bailey,03/10/1976,S,M,cole16@mineriadedatos.com.ar,60000,0,'Estudios universitarios (en curso)',Profesional,0,2,'6253 Panorama Dr.',350-555-0145,29/04/2008,'1-2 Km.',Norte,36,0
21480,49,Alfredo,Martin,09/03/1949,C,M,alfredo1@mineriadedatos.com.ar,40000,2,'Educación secundaria',Profesional,0,2,'9896 White Dr',988-555-0136,28/06/2008,'2-5 Km.',Norte,64,0
21425,343,Carlos,Hall,27/06/1956,C,M,carlos50@mineriadedatos.com.ar,60000,2,'Educación secundaria',Profesional,0,2,'8306 Sun Tree Lane',511-555-0178,08/01/2008,'5-10 Km.',Norte,56,0
13639,34,Colin,Liang,07/08/1971,C,M,colin18@mineriadedatos.com.ar,100000,0,'Educación secundaria',Gestión,1,3,'4571 Guadalupe','500 555-0134',18/08/2007,'10+ Km.',Sur,41,0
23307,9,Meredith,Ramos,02/06/1947,C,F,meredith41@mineriadedatos.com.ar,10000,2,'Educación secundaria','Obrero especializado',1,2,'4947 Noah Court','500 555-0198',12/11/2007,'5-10 Km.',Sur,65,0
24391,372,Marissa,Washington,27/03/1956,C,F,marissa10@mineriadedatos.com.ar,60000,2,'Educación secundaria',Profesional,1,2,'2121 Sahara Drive',131-555-0196,01/12/2007,'5-10 Km.',Norte,57,0
13302,348,Cole,Torres,18/08/1955,S,M,cole6@mineriadedatos.com.ar,60000,2,'Educación secundaria',Profesional,1,2,'6625 First Ave.',454-555-0186,02/09/2007,'5-10 Km.',Norte,57,0
16378,553,Hailey,Baker,18/03/1958,S,F,hailey56@mineriadedatos.com.ar,80000,4,'Estudios de postgrado','Obrero especializado',0,0,'2359 Virgil St.',285-555-0164,16/06/2008,'0-1 Km.',Norte,55,0
22493,170,Dwayne,Sanz,21/01/1964,S,M,dwayne18@mineriadedatos.com.ar,20000,3,'Educación secundaria',Obrero,1,0,'Kappellweg 675','500 555-0132',27/07/2008,'0-1 Km.',Centro,49,0
25719,126,Kristine,Diaz,11/02/1943,S,F,kristine4@mineriadedatos.com.ar,20000,2,'Estudios universitarios (en curso)',Obrero,0,0,'Westheimer Straße 9601','500 555-0193',17/08/2007,'0-1 Km.',Centro,70,0
15243,543,Lauren,Harris,02/06/1976,C,F,lauren32@mineriadedatos.com.ar,30000,0,'Educación secundaria','Obrero especializado',1,2,'1564 Weston Court',867-555-0150,30/04/2008,'5-10 Km.',Norte,36,0
16188,255,Teresa,Torres,05/04/1980,S,F,teresa12@mineriadedatos.com.ar,20000,0,'Educación secundaria (en curso)',Obrero,0,2,'1724 The Trees Drive','500 555-0117',31/05/2008,'1-2 Km.',Centro,33,0
22837,251,Sergio,Chandra,10/02/1947,C,M,sergio2@mineriadedatos.com.ar,120000,5,'Educación secundaria',Gestión,1,4,'7079 Green Leaf Drive','500 555-0160',15/03/2008,'10+ Km.',Centro,66,0
