IdCiudad,Nombre,Apellido,FechaNacimiento,EstadoCivil,Genero,Email,IngresoAnual,TotalHijos,CantHijosEnCasa,Educacion,Ocupacion,Propietario,CantAutomoviles,Direccion,Telefono,Distancia,Region,Edad
215,Andres,Jai,1955-11-05,C,M,andres8@mineriadedatos.com.ar,90000,2,1,'Educación secundaria',Profesional,1,2,'625  rue Basse-du-Rocher','500 555-0169','2-5 Km.',Centro,57
241,Shawn,Nara,1975-10-26,C,M,shawn18@mineriadedatos.com.ar,40000,1,1,Licenciatura,'Obrero especializado',1,0,'5497 Brandywine Way','500 555-0170','1-2 Km.',Centro,37
334,Victoria,Walker,1966-11-26,C,F,victoria22@mineriadedatos.com.ar,130000,0,1,'Estudios de postgrado',Gestión,1,3,'5961 Crowe Pl.',465-555-0152,'0-1 Km.',Norte,46
331,Kaylee,Baker,1968-06-24,S,F,kaylee39@mineriadedatos.com.ar,60000,0,0,Licenciatura,Profesional,0,1,'4668 Chilpancingo Park',609-555-0179,'0-1 Km.',Norte,44
157,Todd,Liang,1952-03-11,C,M,todd16@mineriadedatos.com.ar,100000,3,4,'Estudios universitarios (en curso)',Profesional,1,4,'Reiherweg 5234','500 555-0118','10+ Km.',Centro,61
66,Devin,Phillips,1978-02-11,S,M,devin38@mineriadedatos.com.ar,30000,0,0,'Educación secundaria (en curso)',Administrativo,0,2,'2742 Cincerto Circle',425-555-0163,'0-1 Km.',Norte,35
161,Adrian,Morris,1954-08-18,C,M,adrian19@mineriadedatos.com.ar,80000,3,2,'Estudios universitarios (en curso)',Profesional,1,1,'Bundesallee 6234','500 555-0146','2-5 Km.',Centro,58
547,Seth,Bell,1957-10-17,C,M,seth85@mineriadedatos.com.ar,70000,2,0,'Educación secundaria (en curso)','Obrero especializado',1,2,'5445 Tice Valley Blvd.',737-555-0162,'5-10 Km.',Norte,55
632,Christina,Murphy,1958-05-25,C,F,christina13@mineriadedatos.com.ar,80000,4,0,'Estudios de postgrado','Obrero especializado',1,0,'7618 Rogers Lane',730-555-0188,'0-1 Km.',Norte,54
352,Savannah,Watson,1944-04-27,C,F,savannah7@mineriadedatos.com.ar,70000,4,0,Licenciatura,Gestión,1,2,'1711 La Mar Ct',713-555-0111,'10+ Km.',Norte,69
352,Connor,Griffin,1955-09-08,C,M,connor15@mineriadedatos.com.ar,40000,1,0,'Estudios universitarios (en curso)',Administrativo,1,1,'400 Matterhorn Court',526-555-0175,'1-2 Km.',Norte,57
536,Alyssa,Rogers,1946-06-21,C,F,alyssa27@mineriadedatos.com.ar,60000,4,0,Licenciatura,Gestión,1,2,'4228 Pacheco St.',746-555-0157,'2-5 Km.',Norte,66
20,Rachael,Lopez,1966-10-10,C,F,rachael15@mineriadedatos.com.ar,80000,5,5,'Estudios de postgrado',Gestión,0,3,'250 Montgomery Ave.','500 555-0153','0-1 Km.',Sur,46
607,Angela,Long,1954-02-22,S,F,angela12@mineriadedatos.com.ar,70000,2,0,'Educación secundaria (en curso)','Obrero especializado',0,2,'1727 The Trees Drive',308-555-0112,'1-2 Km.',Norte,59
53,Samantha,Bryant,1975-09-19,C,F,samantha40@mineriadedatos.com.ar,40000,0,0,'Educación secundaria','Obrero especializado',1,2,'5065 Fairfield Ave',161-555-0187,'5-10 Km.',Norte,37
4,Luke,Kumar,1980-02-04,C,M,luke17@mineriadedatos.com.ar,10000,0,0,'Estudios universitarios (en curso)',Obrero,1,1,'4882 Darlene Drive','500 555-0117','2-5 Km.',Sur,33
51,Marcus,Carter,1947-05-01,C,M,marcus38@mineriadedatos.com.ar,70000,2,1,'Estudios universitarios (en curso)',Profesional,1,1,'8645 Michigan Blvd',334-555-0110,'10+ Km.',Norte,66
335,Cameron,Hayes,1952-08-27,C,M,cameron18@mineriadedatos.com.ar,40000,3,0,'Estudios universitarios (en curso)',Profesional,0,2,'5448 Hill Drive',857-555-0113,'5-10 Km.',Norte,60
254,Gerald,Madan,1961-06-07,S,M,gerald37@mineriadedatos.com.ar,30000,3,0,'Estudios de postgrado',Administrativo,1,0,'109 Clayton Road','500 555-0120','0-1 Km.',Centro,51
347,Ian,Anderson,1966-05-24,C,M,ian10@mineriadedatos.com.ar,60000,0,0,'Estudios de postgrado',Profesional,0,0,'1296 Bishop Court',443-555-0192,'0-1 Km.',Norte,46
220,Taylor,Henderson,1954-05-20,S,F,taylor30@mineriadedatos.com.ar,90000,4,2,'Educación secundaria',Profesional,1,1,'253  rue Lamarck','500 555-0179','10+ Km.',Centro,59
251,Gerald,Gomez,1961-09-14,S,M,gerald9@mineriadedatos.com.ar,30000,3,0,'Estudios de postgrado',Administrativo,1,0,'5900 May Rd','500 555-0132','0-1 Km.',Centro,51
32,Jimmy,Moreno,1946-12-21,C,M,jimmy9@mineriadedatos.com.ar,30000,2,0,'Estudios universitarios (en curso)',Administrativo,1,2,'6385 Mark Twain','500 555-0146','1-2 Km.',Sur,66
131,Sheena,Black,1962-02-26,C,F,sheena19@mineriadedatos.com.ar,10000,1,0,'Estudios de postgrado',Obrero,1,0,'Unter Linden 34','500 555-0158','0-1 Km.',Centro,51
331,Jennifer,Wilson,1933-04-16,C,F,jennifer35@mineriadedatos.com.ar,110000,1,2,'Estudios de postgrado',Gestión,1,3,'6433 Dellwood Court',459-555-0149,'1-2 Km.',Norte,80
315,Hunter,Jenkins,1948-10-09,C,M,hunter3@mineriadedatos.com.ar,60000,2,1,Licenciatura,Gestión,0,0,'5574 Martin St',406-555-0179,'2-5 Km.',Norte,64
360,Hunter,Lee,1974-12-27,S,M,hunter55@mineriadedatos.com.ar,30000,0,0,'Estudios universitarios (en curso)','Obrero especializado',0,1,'9255 Westover Dr.',931-555-0121,'1-2 Km.',Norte,38
641,Garrett,Murphy,1967-10-23,S,M,garrett19@mineriadedatos.com.ar,40000,0,0,Licenciatura,Profesional,0,1,'9186 West Boyd Rd.',344-555-0111,'2-5 Km.',Norte,45
609,Autumn,Zhang,1950-04-23,C,F,autumn0@mineriadedatos.com.ar,60000,2,1,'Estudios universitarios (en curso)',Profesional,1,2,'8836 D Bel Air Drive',621-555-0181,'10+ Km.',Norte,63
358,Evan,Collins,1978-06-04,C,M,evan26@mineriadedatos.com.ar,40000,0,0,'Educación secundaria','Obrero especializado',1,2,'5444 Flamingo Dr.',604-555-0118,'5-10 Km.',Norte,34
193,Suzanne,Guo,1977-11-27,S,F,suzanne19@mineriadedatos.com.ar,30000,5,5,'Estudios universitarios (en curso)',Administrativo,0,3,'3  rue de la Centenaire','500 555-0190','0-1 Km.',Centro,35
302,Connor,Sharma,1960-09-15,S,M,connor25@mineriadedatos.com.ar,110000,3,3,'Estudios universitarios (en curso)',Profesional,0,4,'3136 Pinewood Court',895-555-0166,'2-5 Km.',Norte,52
2,Warren,Zhang,1956-04-04,S,M,warren17@mineriadedatos.com.ar,80000,1,0,'Estudios universitarios (en curso)','Obrero especializado',0,1,'3905 Harvard Drive','500 555-0191','0-1 Km.',Sur,57
3,Dominique,Perez,1975-06-02,S,F,dominique18@mineriadedatos.com.ar,80000,0,0,Licenciatura,Profesional,0,3,'1515 Palm Dr','500 555-0123','10+ Km.',Sur,37
279,Karla,Becker,1978-10-16,S,F,karla21@mineriadedatos.com.ar,30000,0,0,'Educación secundaria',Obrero,1,1,'4185 River Ash Court','500 555-0164','2-5 Km.',Centro,34
311,Russell,Jai,1971-08-11,C,M,russell14@mineriadedatos.com.ar,70000,3,0,'Estudios de postgrado',Profesional,1,0,'2728 River Ash Court',797-555-0152,'0-1 Km.',Norte,41
633,Eduardo,Clark,1964-07-14,C,M,eduardo18@mineriadedatos.com.ar,90000,0,0,'Estudios universitarios (en curso)',Profesional,0,1,'6979 Harvard Drive',441-555-0118,'2-5 Km.',Norte,48
2,Renee,Navarro,1965-04-12,S,F,renee9@mineriadedatos.com.ar,70000,0,0,Licenciatura,Profesional,0,1,'6512 Buena Vista Ave.','500 555-0159','0-1 Km.',Sur,48
644,Maria,Phillips,1939-08-19,S,F,maria49@mineriadedatos.com.ar,70000,5,0,'Estudios de postgrado',Gestión,1,2,'2650 Portside Ct',275-555-0132,'10+ Km.',Norte,73
26,Brooke,James,1957-10-18,C,F,brooke8@mineriadedatos.com.ar,70000,1,0,'Estudios universitarios (en curso)','Obrero especializado',1,1,'6140 Scenic Drive','500 555-0127','5-10 Km.',Sur,55
609,Kelvin,Gao,1950-09-25,C,M,kelvin33@mineriadedatos.com.ar,60000,2,1,'Estudios universitarios (en curso)',Profesional,1,2,'1947 Sepulveda Ct',301-555-0115,'2-5 Km.',Norte,62
312,Dalton,Ramirez,1978-02-23,S,M,dalton77@mineriadedatos.com.ar,40000,0,0,'Educación secundaria','Obrero especializado',0,2,'820 Dobrich Circle',277-555-0124,'0-1 Km.',Norte,35
5,Shaun,Rai,1974-08-16,S,M,shaun18@mineriadedatos.com.ar,60000,0,0,Licenciatura,Profesional,1,4,'2308 Mi Casa Court','500 555-0140','10+ Km.',Sur,38
192,Keith,Xie,1969-09-12,S,M,keith5@mineriadedatos.com.ar,30000,0,0,Licenciatura,Administrativo,0,0,'15  rue Basse-du-Rocher','500 555-0148','0-1 Km.',Centro,43
618,Anna,Thomas,1962-05-10,C,F,anna48@mineriadedatos.com.ar,70000,1,0,'Estudios universitarios (en curso)','Obrero especializado',1,1,'6189 Kirkwood Ct.',323-555-0116,'0-1 Km.',Norte,51
644,Blake,Moore,1967-06-21,C,M,blake7@mineriadedatos.com.ar,70000,2,2,Licenciatura,'Obrero especializado',1,1,'1245 Clay Road',485-555-0144,'2-5 Km.',Norte,45
64,Gabriel,Shan,1978-09-04,C,M,gabriel28@mineriadedatos.com.ar,40000,0,0,'Educación secundaria','Obrero especializado',1,2,'8724 String Drive',449-555-0168,'5-10 Km.',Norte,34
258,Alvin,Luo,1949-03-27,C,M,alvin28@mineriadedatos.com.ar,160000,4,5,'Educación secundaria',Gestión,1,4,'2860 Mt. Tank Circle','500 555-0113','0-1 Km.',Centro,64
548,Alexander,Davis,1975-06-14,S,M,alexander7@mineriadedatos.com.ar,40000,0,0,'Educación secundaria','Obrero especializado',0,2,'430 Surf Drive',138-555-0198,'1-2 Km.',Norte,37
543,Richard,Alexander,1976-04-17,C,M,richard74@mineriadedatos.com.ar,40000,0,0,'Educación secundaria','Obrero especializado',0,2,'6406 Golden Leaf Way',146-555-0119,'1-2 Km.',Norte,37
69,Richard,Ramirez,1964-04-23,S,M,richard88@mineriadedatos.com.ar,80000,4,3,'Estudios universitarios (en curso)',Profesional,0,1,'3302 Alan Dr',831-555-0160,'0-1 Km.',Norte,49
12,Joy,Serrano,1962-02-21,C,F,joy15@mineriadedatos.com.ar,70000,5,4,Licenciatura,Profesional,1,2,'2333 Fillet Ave','500 555-0157','0-1 Km.',Sur,51
300,Beth,Sanz,1962-07-02,C,F,beth22@mineriadedatos.com.ar,110000,1,3,Licenciatura,Gestión,1,2,'7207 St. Andrews Way',570-555-0136,'1-2 Km.',Norte,50
548,Oscar,Jenkins,1961-07-15,C,M,oscar15@mineriadedatos.com.ar,90000,4,3,'Educación secundaria',Profesional,1,2,'3553 Blenheim Way',778-555-0161,'1-2 Km.',Norte,51
203,Eddie,Suarez,1977-06-18,S,M,eddie19@mineriadedatos.com.ar,20000,0,0,'Educación secundaria',Obrero,0,1,'844  rue Basse-du-Rocher','500 555-0115','2-5 Km.',Centro,35
8,Candace,Fernandez,1964-12-28,S,F,candace15@mineriadedatos.com.ar,70000,0,0,Licenciatura,Profesional,0,1,'5029 Blue Ridge','500 555-0162','5-10 Km.',Sur,48
11,Mathew,Alvarez,1949-08-13,C,M,mathew1@mineriadedatos.com.ar,20000,2,1,'Educación secundaria (en curso)',Administrativo,1,2,'4858 Shannon Lane','500 555-0111','5-10 Km.',Sur,63
4,Savannah,Bailey,1966-11-25,C,F,savannah15@mineriadedatos.com.ar,80000,5,5,Licenciatura,Profesional,0,4,'5059 Mt. Etna','500 555-0198','0-1 Km.',Sur,46
17,Karl,Rai,1943-06-05,C,M,karl18@mineriadedatos.com.ar,60000,2,0,'Estudios de postgrado',Gestión,0,1,'9436 Oakmead','500 555-0175','1-2 Km.',Sur,69
36,Shane,Fernandez,1964-12-10,S,M,shane18@mineriadedatos.com.ar,70000,0,0,Licenciatura,Profesional,0,1,'1888 Buena Vista','500 555-0136','5-10 Km.',Sur,48
9,Gloria,Alvarez,1963-08-26,S,F,gloria6@mineriadedatos.com.ar,70000,0,0,Licenciatura,Profesional,0,2,'8373 Endriss','500 555-0142','5-10 Km.',Sur,49
298,Jessie,Vazquez,1956-03-11,S,F,jessie33@mineriadedatos.com.ar,90000,2,1,'Estudios universitarios (en curso)',Profesional,1,1,'6483 Crystal Ave.',773-555-0121,'5-10 Km.',Norte,57
632,Sierra,Edwards,1948-03-24,S,F,sierra1@mineriadedatos.com.ar,60000,2,1,'Estudios universitarios (en curso)',Profesional,1,1,'8768 Valley Ave',267-555-0113,'10+ Km.',Norte,65
187,Allison,Ramirez,1975-06-05,S,F,allison5@mineriadedatos.com.ar,20000,0,0,'Educación secundaria (en curso)',Obrero,1,1,'9  rue Philibert-Delorme','500 555-0111','2-5 Km.',Centro,37
623,Christina,Reed,1970-03-21,C,F,christina19@mineriadedatos.com.ar,40000,1,1,Licenciatura,'Obrero especializado',1,1,'9206 Listing Ct.',972-555-0157,'0-1 Km.',Norte,43
637,Grace,James,1938-11-04,S,F,grace43@mineriadedatos.com.ar,80000,4,0,'Estudios de postgrado',Gestión,1,2,'8757 Keith Court',138-555-0118,'5-10 Km.',Norte,74
300,Jason,Phillips,1961-12-16,C,M,jason35@mineriadedatos.com.ar,40000,4,2,'Educación secundaria','Obrero especializado',1,2,'2369 Whitehaven Dr.',808-555-0157,'0-1 Km.',Norte,51
135,Ricky,Torres,1971-05-27,S,M,ricky12@mineriadedatos.com.ar,30000,0,0,'Educación secundaria',Obrero,0,1,'Postfach 66 16 16','500 555-0145','2-5 Km.',Centro,41
32,Willie,Deng,1977-05-13,C,M,willie21@mineriadedatos.com.ar,10000,1,1,'Educación secundaria',Obrero,0,0,'5990 Curletto Drive','500 555-0143','1-2 Km.',Sur,36
146,Clinton,Alonso,1973-12-17,C,M,clinton5@mineriadedatos.com.ar,40000,1,1,Licenciatura,'Obrero especializado',1,1,'Hüttenstr 8095','500 555-0165','0-1 Km.',Centro,39
50,Morgan,Rodriguez,1951-03-14,C,F,morgan41@mineriadedatos.com.ar,60000,2,1,'Educación secundaria',Profesional,1,2,'5495 Glendale Circle',162-555-0126,'2-5 Km.',Norte,62
142,Alison,Chande,1951-05-06,C,F,alison15@mineriadedatos.com.ar,80000,5,2,'Educación secundaria',Profesional,1,2,'Postfach 11 05 00','500 555-0110','10+ Km.',Centro,62
638,Rachel,Miller,1945-05-22,C,F,rachel8@mineriadedatos.com.ar,60000,4,0,Licenciatura,Gestión,1,2,'7335 Imperial Dr.',903-555-0193,'2-5 Km.',Norte,68
612,Paige,Powell,1948-09-13,C,F,paige9@mineriadedatos.com.ar,60000,2,1,'Estudios universitarios (en curso)',Profesional,1,1,'3399 Climbing Dr',868-555-0111,'10+ Km.',Norte,64
218,Heather,Zhu,1960-08-11,C,F,heather13@mineriadedatos.com.ar,30000,3,0,'Estudios de postgrado',Administrativo,1,0,'51  rue Henri Gagnon','500 555-0199','0-1 Km.',Centro,52
265,Jamie,Chow,1979-12-26,C,F,jamie4@mineriadedatos.com.ar,30000,3,3,'Estudios universitarios (en curso)',Administrativo,1,2,'9759 Dover Way','500 555-0112','0-1 Km.',Centro,33
543,Savannah,Ramirez,1954-01-18,S,F,savannah5@mineriadedatos.com.ar,20000,3,0,'Educación secundaria (en curso)',Administrativo,1,2,'3986 Spring Hill Road',794-555-0122,'1-2 Km.',Norte,59
159,Crystal,Zhang,1973-03-28,C,F,crystal2@mineriadedatos.com.ar,40000,1,1,Licenciatura,'Obrero especializado',1,1,'Postfach 99 92 92','500 555-0133','1-2 Km.',Centro,40
358,John,Thompson,1936-03-19,C,M,john53@mineriadedatos.com.ar,130000,2,3,'Estudios de postgrado',Gestión,0,3,'9135 Rockford Dr.',358-555-0167,'2-5 Km.',Norte,77
188,Bethany,She,1927-11-17,C,F,bethany4@mineriadedatos.com.ar,10000,4,0,'Educación secundaria',Obrero,0,2,'812  rue Mazagran','500 555-0112','0-1 Km.',Centro,85
307,Sophia,Turner,1966-05-24,C,F,sophia3@mineriadedatos.com.ar,80000,0,0,'Estudios de postgrado','Obrero especializado',1,0,'1646 Seal Way',340-555-0188,'1-2 Km.',Norte,46
642,Sophia,Scott,1974-02-06,C,F,sophia13@mineriadedatos.com.ar,60000,0,0,'Estudios universitarios (en curso)',Profesional,1,2,'8592 Camelback Ct.',239-555-0185,'5-10 Km.',Norte,39
329,Elijah,Parker,1960-06-07,C,M,elijah28@mineriadedatos.com.ar,120000,1,3,'Educación secundaria',Profesional,0,4,'2171 H Stagecoach Rd',344-555-0136,'2-5 Km.',Norte,52
250,Bethany,Xu,1962-11-26,S,F,bethany8@mineriadedatos.com.ar,20000,1,0,'Estudios de postgrado',Administrativo,1,0,'539 Rolling Green Circle','500 555-0114','0-1 Km.',Centro,50
611,Gavin,Price,1977-08-03,S,M,gavin0@mineriadedatos.com.ar,40000,0,0,Licenciatura,Profesional,1,2,'3168 Limewood Pl.',977-555-0116,'5-10 Km.',Norte,35
118,Kari,Dominguez,1967-06-12,S,F,kari33@mineriadedatos.com.ar,30000,1,1,Licenciatura,Administrativo,0,0,'Moritzstr 5400','500 555-0169','1-2 Km.',Centro,45
69,Natalie,Hill,1969-04-28,C,F,natalie65@mineriadedatos.com.ar,60000,2,2,Licenciatura,'Obrero especializado',1,0,'1397 Paradiso Ct.',894-555-0196,'2-5 Km.',Norte,44
30,Cedric,Zhou,1958-07-05,C,M,cedric9@mineriadedatos.com.ar,110000,4,1,Licenciatura,Gestión,1,3,'9076 Inverness Drive','500 555-0115','2-5 Km.',Sur,54
536,Justin,Rodriguez,1965-02-09,S,M,justin48@mineriadedatos.com.ar,80000,3,3,Licenciatura,'Obrero especializado',0,2,'761 Orchard View Ave.',211-555-0112,'0-1 Km.',Norte,48
301,Shannon,Zeng,1961-09-05,S,F,shannon21@mineriadedatos.com.ar,40000,4,3,'Educación secundaria','Obrero especializado',1,3,'21  rue des Rosiers',116-555-0158,'10+ Km.',Norte,51
255,Dawn,Wu,1970-12-02,S,F,dawn8@mineriadedatos.com.ar,40000,2,2,'Estudios universitarios (en curso)',Administrativo,1,0,'6344 St Paul Way','500 555-0139','1-2 Km.',Centro,42
212,Cindy,Weber,1969-10-10,S,F,cindy4@mineriadedatos.com.ar,40000,0,0,'Estudios de postgrado',Administrativo,1,0,'8344  rue de la Centenaire','500 555-0169','0-1 Km.',Centro,43
234,Brett,Sanchez,1959-11-09,C,M,brett20@mineriadedatos.com.ar,30000,0,0,Licenciatura,Administrativo,1,0,'3260 Fountainhead Court','500 555-0122','0-1 Km.',Centro,53
35,Alfredo,Torres,1963-11-17,C,M,alfredo13@mineriadedatos.com.ar,60000,4,4,Licenciatura,Profesional,0,3,'5782 Ringing Court','500 555-0189','5-10 Km.',Sur,49
147,Jennifer,Washington,1955-02-12,C,F,jennifer86@mineriadedatos.com.ar,120000,3,4,'Educación secundaria (en curso)',Profesional,1,4,'Auf den Kuhlen Straße 2249','500 555-0188','5-10 Km.',Centro,58
307,Alexander,Wilson,1947-05-25,C,M,alexander12@mineriadedatos.com.ar,60000,5,0,Licenciatura,Gestión,1,3,'215 Baxter Court',780-555-0177,'2-5 Km.',Norte,65
299,Neil,Carlson,1958-10-22,C,M,neil17@mineriadedatos.com.ar,40000,2,0,'Estudios universitarios (en curso)',Administrativo,1,1,'4496 Stroer Lane',296-555-0176,'0-1 Km.',Norte,54
547,Jonathan,Turner,1955-05-04,C,M,jonathan34@mineriadedatos.com.ar,60000,2,0,'Educación secundaria',Profesional,0,2,'3016 Heald Court',195-555-0123,'1-2 Km.',Norte,58
257,Kelsey,Kennedy,1954-04-15,S,F,kelsey7@mineriadedatos.com.ar,10000,2,0,'Estudios universitarios (en curso)',Obrero,0,1,'7660 Willow Creek Ct.','500 555-0140','0-1 Km.',Centro,59
183,Alejandro,Ma,1955-04-01,S,M,alejandro19@mineriadedatos.com.ar,90000,2,1,'Educación secundaria',Profesional,1,2,'1010  impasse Notre-Dame','500 555-0117','10+ Km.',Centro,58
329,Eduardo,Rodriguez,1964-03-01,C,M,eduardo19@mineriadedatos.com.ar,130000,2,2,'Estudios de postgrado',Gestión,1,2,'5565 Logan Court',434-555-0116,'0-1 Km.',Norte,49
211,Erik,Sanz,1968-10-11,C,M,erik20@mineriadedatos.com.ar,40000,0,0,'Estudios de postgrado',Administrativo,1,0,'22  rue du Départ','500 555-0128','0-1 Km.',Centro,44
223,Joan,Ross,1980-12-23,S,F,joan8@mineriadedatos.com.ar,20000,0,0,'Educación secundaria (en curso)',Obrero,0,2,'8101bis  boulevard Saint Germain','500 555-0125','0-1 Km.',Centro,32
143,Cristina,Goel,1944-10-25,C,F,cristina16@mineriadedatos.com.ar,80000,5,0,Licenciatura,Gestión,1,2,'Nollendorfplatz 118','500 555-0116','10+ Km.',Centro,68
232,Shawna,Jai,1959-11-23,C,F,shawna12@mineriadedatos.com.ar,20000,2,0,'Estudios universitarios (en curso)',Obrero,1,1,'5253 Big Canyon Rd.','500 555-0177','0-1 Km.',Centro,53
259,Erika,Alvarez,1973-08-16,S,F,erika4@mineriadedatos.com.ar,30000,0,0,'Educación secundaria',Obrero,0,1,'6837 Weber Bryan St.','500 555-0171','2-5 Km.',Centro,39
192,Melody,Munoz,1936-04-06,C,F,melody8@mineriadedatos.com.ar,10000,1,0,'Estudios de postgrado',Administrativo,1,0,'9  avenue Reille','500 555-0147','0-1 Km.',Centro,77
56,Gabriella,Green,1948-08-10,C,F,gabriella38@mineriadedatos.com.ar,40000,2,1,'Educación secundaria',Profesional,1,2,'7874 Santa Barbara Rd.',612-555-0141,'10+ Km.',Norte,64
595,Randall,Hernandez,1973-11-19,S,M,randall5@mineriadedatos.com.ar,40000,0,0,'Estudios de postgrado','Obrero especializado',0,0,'2427 Kaywood Drive',117-555-0111,'0-1 Km.',Norte,39
19,Kristine,Sandberg,1979-11-06,S,F,kristine21@mineriadedatos.com.ar,10000,0,0,'Estudios universitarios (en curso)',Obrero,0,1,'6141 Race Road','500 555-0182','0-1 Km.',Sur,33
64,Arianna,Flores,1973-06-24,C,F,arianna10@mineriadedatos.com.ar,40000,0,0,'Estudios de postgrado','Obrero especializado',1,0,'4082 Shell Ct',580-555-0124,'1-2 Km.',Norte,39
343,Carlos,Green,1963-08-13,C,M,carlos44@mineriadedatos.com.ar,130000,3,2,Licenciatura,Gestión,1,4,'3655 Sodaro Dr.',819-555-0189,'0-1 Km.',Norte,49
609,Heidi,Chandra,1961-05-27,S,F,heidi4@mineriadedatos.com.ar,40000,4,3,'Educación secundaria','Obrero especializado',1,3,'8678 Hartnell Court',489-555-0157,'10+ Km.',Norte,51
316,Megan,Ross,1958-06-14,C,F,megan54@mineriadedatos.com.ar,80000,5,0,'Estudios de postgrado','Obrero especializado',1,0,'80 Sunview Terrace',372-555-0116,'1-2 Km.',Norte,54
28,Brittney,Liang,1938-04-10,S,F,brittney15@mineriadedatos.com.ar,30000,2,0,'Estudios universitarios (en curso)',Administrativo,0,2,'1551 Happy Valley Road','500 555-0154','0-1 Km.',Sur,75
54,Lucas,Stewart,1979-07-02,S,M,lucas92@mineriadedatos.com.ar,30000,0,0,'Educación secundaria (en curso)',Administrativo,0,2,'3272 Ryan Court',432-555-0130,'5-10 Km.',Norte,33
154,Rebekah,Perez,1974-08-17,S,F,rebekah19@mineriadedatos.com.ar,30000,0,0,'Estudios universitarios (en curso)',Administrativo,0,1,'Höhenstr 9415','500 555-0151','2-5 Km.',Centro,38
611,Alvin,Raji,1965-12-02,C,M,alvin42@mineriadedatos.com.ar,50000,3,3,Licenciatura,'Obrero especializado',1,3,'9969 Coldwater Drive',531-555-0122,'10+ Km.',Norte,47
543,Jeremiah,Lopez,1972-12-26,C,M,jeremiah15@mineriadedatos.com.ar,50000,1,1,Licenciatura,'Obrero especializado',1,0,'7186 View Dr.',413-555-0138,'2-5 Km.',Norte,40
298,Brandy,Suri,1977-12-02,S,F,brandy18@mineriadedatos.com.ar,30000,0,0,'Educación secundaria (en curso)',Administrativo,0,2,'2082 S. Bascom Ave.',121-555-0111,'0-1 Km.',Norte,35
360,Allison,Roberts,1949-10-13,C,F,allison26@mineriadedatos.com.ar,70000,4,1,'Estudios universitarios (en curso)',Profesional,1,2,'8827 Bidwell Street',970-555-0155,'10+ Km.',Norte,63
302,Calvin,Beck,1975-03-07,S,M,calvin19@mineriadedatos.com.ar,40000,0,0,'Educación secundaria','Obrero especializado',0,2,'6878 Dublin',286-555-0133,'1-2 Km.',Norte,38
616,Jack,Mitchell,1949-02-22,C,M,jack47@mineriadedatos.com.ar,1000000,2,1,'Estudios universitarios (en curso)',Profesional,0,2,'4160 Saranap',449-555-0192,'2-5 Km.',Norte,64
176,Raymond,Sam,1972-02-03,S,M,raymond1@mineriadedatos.com.ar,30000,0,0,'Educación secundaria',Obrero,1,1,'Kalkweg 43',313-555-0100,'2-5 Km.',Centro,41
24,Stacy,Alonso,1962-10-05,S,F,stacy9@mineriadedatos.com.ar,60000,1,0,Licenciatura,Profesional,0,1,'4575 Sandiago Drive','500 555-0169','0-1 Km.',Sur,50
553,Richard,Edwards,1946-10-12,S,M,richard38@mineriadedatos.com.ar,70000,5,0,Licenciatura,Gestión,1,4,'8814 Fieldbrook Pl',736-555-0187,'10+ Km.',Norte,66
325,Katherine,Coleman,1973-02-19,C,F,katherine31@mineriadedatos.com.ar,40000,1,0,'Estudios de postgrado','Obrero especializado',1,0,'8120 E Lane',204-555-0163,'0-1 Km.',Norte,40
